"period","item","value"
1960,"pasiva_izv.sred.bnk.kao.rad.org",NA
1961,"aktiva_ukupno",16596
1961,"aktiva_kratkoroc_svega",NA
1961,"aktiva_kratkoroc_zlato.deviz",NA
1961,"aktiva_kratkoroc_deviz.potraz.inostr",NA
1961,"aktiva_kratkoroc_deviz.potraz.domac",NA
1961,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",NA
1961,"aktiva_kratkoroc_kred.komit",4286
1961,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1961,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1961,"aktiva_kratkoroc_kred.bnk_ostali",NA
1961,"aktiva_kratkoroc_ostala",NA
1961,"aktiva_dugoroc_svega",NA
1961,"aktiva_dugoroc_deviz.potraz.inostr",NA
1961,"aktiva_dugoroc_kred.komit",NA
1961,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1961,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1961,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1961,"aktiva_dugoroc_kred.drustv.fond",NA
1961,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1961,"aktiva_sred.bnk.kao.rad.org",NA
1961,"pasiva_ukupno",NA
1961,"pasiva_kratkoroc_svega",NA
1961,"pasiva_kratkoroc_deviz.obavez.inostr",NA
1961,"pasiva_kratkoroc_deviz.obavez.domac",NA
1961,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1961,"pasiva_kratkoroc_got.nov.optic",NA
1961,"pasiva_kratkoroc_depoz.novac",NA
1961,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1961,"pasiva_kratkoroc_ogran.depoz",NA
1961,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1961,"pasiva_kratkoroc_ostale",NA
1961,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1961,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1961,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1961,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1961,"pasiva_dugoroc_svega",NA
1961,"pasiva_dugoroc_deviz.obavez.inostr",NA
1961,"pasiva_dugoroc_deviz.obavez.domaci",NA
1961,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1961,"pasiva_dugoroc_kred.dpz",NA
1961,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1961,"pasiva_dugoroc_fnd.osniv.bnk",NA
1961,"pasiva_rezerv.fond",NA
1961,"pasiva_izv.sred.bnk.kao.rad.org",NA
1962,"aktiva_ukupno",20122
1962,"aktiva_kratkoroc_svega",NA
1962,"aktiva_kratkoroc_zlato.deviz",NA
1962,"aktiva_kratkoroc_deviz.potraz.inostr",NA
1962,"aktiva_kratkoroc_deviz.potraz.domac",NA
1962,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",NA
1962,"aktiva_kratkoroc_kred.komit",6497
1962,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1962,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1962,"aktiva_kratkoroc_kred.bnk_ostali",NA
1962,"aktiva_kratkoroc_ostala",NA
1962,"aktiva_dugoroc_svega",NA
1962,"aktiva_dugoroc_deviz.potraz.inostr",NA
1962,"aktiva_dugoroc_kred.komit",NA
1962,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1962,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1962,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1962,"aktiva_dugoroc_kred.drustv.fond",NA
1962,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1962,"aktiva_sred.bnk.kao.rad.org",NA
1962,"pasiva_ukupno",NA
1962,"pasiva_kratkoroc_svega",NA
1962,"pasiva_kratkoroc_deviz.obavez.inostr",NA
1962,"pasiva_kratkoroc_deviz.obavez.domac",NA
1962,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1962,"pasiva_kratkoroc_got.nov.optic",NA
1962,"pasiva_kratkoroc_depoz.novac",NA
1962,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1962,"pasiva_kratkoroc_ogran.depoz",NA
1962,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1962,"pasiva_kratkoroc_ostale",NA
1962,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1962,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1962,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1962,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1962,"pasiva_dugoroc_svega",NA
1962,"pasiva_dugoroc_deviz.obavez.inostr",NA
1962,"pasiva_dugoroc_deviz.obavez.domaci",NA
1962,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1962,"pasiva_dugoroc_kred.dpz",NA
1962,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1962,"pasiva_dugoroc_fnd.osniv.bnk",NA
1962,"pasiva_rezerv.fond",NA
1962,"pasiva_izv.sred.bnk.kao.rad.org",NA
1963,"aktiva_ukupno",23128
1963,"aktiva_kratkoroc_svega",NA
1963,"aktiva_kratkoroc_zlato.deviz",NA
1963,"aktiva_kratkoroc_deviz.potraz.inostr",NA
1963,"aktiva_kratkoroc_deviz.potraz.domac",NA
1963,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",NA
1963,"aktiva_kratkoroc_kred.komit",6676
1963,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1963,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1963,"aktiva_kratkoroc_kred.bnk_ostali",NA
1963,"aktiva_kratkoroc_ostala",NA
1963,"aktiva_dugoroc_svega",NA
1963,"aktiva_dugoroc_deviz.potraz.inostr",NA
1963,"aktiva_dugoroc_kred.komit",NA
1963,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1963,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1963,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1963,"aktiva_dugoroc_kred.drustv.fond",NA
1963,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1963,"aktiva_sred.bnk.kao.rad.org",NA
1963,"pasiva_ukupno",NA
1963,"pasiva_kratkoroc_svega",NA
1963,"pasiva_kratkoroc_deviz.obavez.inostr",NA
1963,"pasiva_kratkoroc_deviz.obavez.domac",NA
1963,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1963,"pasiva_kratkoroc_got.nov.optic",NA
1963,"pasiva_kratkoroc_depoz.novac",NA
1963,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1963,"pasiva_kratkoroc_ogran.depoz",NA
1963,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1963,"pasiva_kratkoroc_ostale",NA
1963,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1963,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1963,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1963,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1963,"pasiva_dugoroc_svega",NA
1963,"pasiva_dugoroc_deviz.obavez.inostr",NA
1963,"pasiva_dugoroc_deviz.obavez.domaci",NA
1963,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1963,"pasiva_dugoroc_kred.dpz",NA
1963,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1963,"pasiva_dugoroc_fnd.osniv.bnk",NA
1963,"pasiva_rezerv.fond",NA
1963,"pasiva_izv.sred.bnk.kao.rad.org",NA
1964,"aktiva_ukupno",24939
1964,"aktiva_kratkoroc_svega",NA
1964,"aktiva_kratkoroc_zlato.deviz",NA
1964,"aktiva_kratkoroc_deviz.potraz.inostr",NA
1964,"aktiva_kratkoroc_deviz.potraz.domac",NA
1964,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",NA
1964,"aktiva_kratkoroc_kred.komit",7490
1964,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1964,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1964,"aktiva_kratkoroc_kred.bnk_ostali",NA
1964,"aktiva_kratkoroc_ostala",NA
1964,"aktiva_dugoroc_svega",NA
1964,"aktiva_dugoroc_deviz.potraz.inostr",NA
1964,"aktiva_dugoroc_kred.komit",NA
1964,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1964,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1964,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1964,"aktiva_dugoroc_kred.drustv.fond",NA
1964,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1964,"aktiva_sred.bnk.kao.rad.org",NA
1964,"pasiva_ukupno",NA
1964,"pasiva_kratkoroc_svega",NA
1964,"pasiva_kratkoroc_deviz.obavez.inostr",NA
1964,"pasiva_kratkoroc_deviz.obavez.domac",NA
1964,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1964,"pasiva_kratkoroc_got.nov.optic",NA
1964,"pasiva_kratkoroc_depoz.novac",NA
1964,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1964,"pasiva_kratkoroc_ogran.depoz",NA
1964,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1964,"pasiva_kratkoroc_ostale",NA
1964,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1964,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1964,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1964,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1964,"pasiva_dugoroc_svega",NA
1964,"pasiva_dugoroc_deviz.obavez.inostr",NA
1964,"pasiva_dugoroc_deviz.obavez.domaci",NA
1964,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1964,"pasiva_dugoroc_kred.dpz",NA
1964,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1964,"pasiva_dugoroc_fnd.osniv.bnk",NA
1964,"pasiva_rezerv.fond",NA
1964,"pasiva_izv.sred.bnk.kao.rad.org",NA
1965,"aktiva_ukupno",30783
1965,"aktiva_kratkoroc_svega",NA
1965,"aktiva_kratkoroc_zlato.deviz",1577
1965,"aktiva_kratkoroc_deviz.potraz.inostr",851
1965,"aktiva_kratkoroc_deviz.potraz.domac",100
1965,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",227
1965,"aktiva_kratkoroc_kred.komit",4381
1965,"aktiva_kratkoroc_kred.bnk_ukupno",NA
1965,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1965,"aktiva_kratkoroc_kred.bnk_ostali",NA
1965,"aktiva_kratkoroc_ostala",NA
1965,"aktiva_dugoroc_svega",NA
1965,"aktiva_dugoroc_deviz.potraz.inostr",NA
1965,"aktiva_dugoroc_kred.komit",6261
1965,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1965,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1965,"aktiva_dugoroc_finans.udel.medjun.fin.org",NA
1965,"aktiva_dugoroc_kred.drustv.fond",NA
1965,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1965,"aktiva_sred.bnk.kao.rad.org",NA
1965,"pasiva_ukupno",NA
1965,"pasiva_kratkoroc_svega",NA
1965,"pasiva_kratkoroc_deviz.obavez.inostr",2053
1965,"pasiva_kratkoroc_deviz.obavez.domac",769
1965,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1965,"pasiva_kratkoroc_got.nov.optic",NA
1965,"pasiva_kratkoroc_depoz.novac",NA
1965,"pasiva_kratkoroc_ost.dep.po.vidj",NA
1965,"pasiva_kratkoroc_ogran.depoz",NA
1965,"pasiva_kratkoroc_sred.obrac.platn.prom",NA
1965,"pasiva_kratkoroc_ostale",NA
1965,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",NA
1965,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",NA
1965,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",NA
1965,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1965,"pasiva_dugoroc_svega",NA
1965,"pasiva_dugoroc_deviz.obavez.inostr",NA
1965,"pasiva_dugoroc_deviz.obavez.domaci",NA
1965,"pasiva_dugoroc_oroc.dep.preko.1g",NA
1965,"pasiva_dugoroc_kred.dpz",NA
1965,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1965,"pasiva_dugoroc_fnd.osniv.bnk",NA
1965,"pasiva_rezerv.fond",NA
1965,"pasiva_izv.sred.bnk.kao.rad.org",NA
1966,"aktiva_ukupno",30851
1966,"aktiva_kratkoroc_svega",19940
1966,"aktiva_kratkoroc_zlato.deviz",1815
1966,"aktiva_kratkoroc_deviz.potraz.inostr",1080
1966,"aktiva_kratkoroc_deviz.potraz.domac",91
1966,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",661
1966,"aktiva_kratkoroc_kred.komit",2417
1966,"aktiva_kratkoroc_kred.bnk_ukupno",13833
1966,"aktiva_kratkoroc_kred.bnk_reeskont",NA
1966,"aktiva_kratkoroc_kred.bnk_ostali",13833
1966,"aktiva_kratkoroc_ostala",43
1966,"aktiva_dugoroc_svega",10724
1966,"aktiva_dugoroc_deviz.potraz.inostr",NA
1966,"aktiva_dugoroc_kred.komit",9154
1966,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1966,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1966,"aktiva_dugoroc_finans.udel.medjun.fin.org",1570
1966,"aktiva_dugoroc_kred.drustv.fond",NA
1966,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1966,"aktiva_sred.bnk.kao.rad.org",187
1966,"pasiva_ukupno",30851
1966,"pasiva_kratkoroc_svega",29868
1966,"pasiva_kratkoroc_deviz.obavez.inostr",1557
1966,"pasiva_kratkoroc_deviz.obavez.domac",1324
1966,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1966,"pasiva_kratkoroc_got.nov.optic",6948
1966,"pasiva_kratkoroc_depoz.novac",1236
1966,"pasiva_kratkoroc_ost.dep.po.vidj",2347
1966,"pasiva_kratkoroc_ogran.depoz",4766
1966,"pasiva_kratkoroc_sred.obrac.platn.prom",1992
1966,"pasiva_kratkoroc_ostale",89
1966,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",2053
1966,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",403
1966,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",7153
1966,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",NA
1966,"pasiva_dugoroc_svega",531
1966,"pasiva_dugoroc_deviz.obavez.inostr",NA
1966,"pasiva_dugoroc_deviz.obavez.domaci",NA
1966,"pasiva_dugoroc_oroc.dep.preko.1g",64
1966,"pasiva_dugoroc_kred.dpz",416
1966,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1966,"pasiva_dugoroc_fnd.osniv.bnk",51
1966,"pasiva_rezerv.fond",94
1966,"pasiva_izv.sred.bnk.kao.rad.org",358
1967,"aktiva_ukupno",32016
1967,"aktiva_kratkoroc_svega",21407
1967,"aktiva_kratkoroc_zlato.deviz",1654
1967,"aktiva_kratkoroc_deviz.potraz.inostr",1907
1967,"aktiva_kratkoroc_deviz.potraz.domac",113
1967,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",743
1967,"aktiva_kratkoroc_kred.komit",3542
1967,"aktiva_kratkoroc_kred.bnk_ukupno",13391
1967,"aktiva_kratkoroc_kred.bnk_reeskont",12112
1967,"aktiva_kratkoroc_kred.bnk_ostali",1279
1967,"aktiva_kratkoroc_ostala",57
1967,"aktiva_dugoroc_svega",10440
1967,"aktiva_dugoroc_deviz.potraz.inostr",NA
1967,"aktiva_dugoroc_kred.komit",8870
1967,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1967,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1967,"aktiva_dugoroc_finans.udel.medjun.fin.org",1570
1967,"aktiva_dugoroc_kred.drustv.fond",NA
1967,"aktiva_dugoroc_plsm.stamb.kom.izgr",NA
1967,"aktiva_sred.bnk.kao.rad.org",169
1967,"pasiva_ukupno",32016
1967,"pasiva_kratkoroc_svega",31098
1967,"pasiva_kratkoroc_deviz.obavez.inostr",2498
1967,"pasiva_kratkoroc_deviz.obavez.domac",580
1967,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1967,"pasiva_kratkoroc_got.nov.optic",7954
1967,"pasiva_kratkoroc_depoz.novac",956
1967,"pasiva_kratkoroc_ost.dep.po.vidj",2637
1967,"pasiva_kratkoroc_ogran.depoz",4780
1967,"pasiva_kratkoroc_sred.obrac.platn.prom",1383
1967,"pasiva_kratkoroc_ostale",812
1967,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",1327
1967,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",513
1967,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",7052
1967,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",633
1967,"pasiva_dugoroc_svega",615
1967,"pasiva_dugoroc_deviz.obavez.inostr",NA
1967,"pasiva_dugoroc_deviz.obavez.domaci",NA
1967,"pasiva_dugoroc_oroc.dep.preko.1g",116
1967,"pasiva_dugoroc_kred.dpz",417
1967,"pasiva_dugoroc_sred.stamb.komun.izgr",NA
1967,"pasiva_dugoroc_fnd.osniv.bnk",82
1967,"pasiva_rezerv.fond",128
1967,"pasiva_izv.sred.bnk.kao.rad.org",175
1968,"aktiva_ukupno",35965
1968,"aktiva_kratkoroc_svega",25079
1968,"aktiva_kratkoroc_zlato.deviz",2030
1968,"aktiva_kratkoroc_deviz.potraz.inostr",1947
1968,"aktiva_kratkoroc_deviz.potraz.domac",356
1968,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",719
1968,"aktiva_kratkoroc_kred.komit",3828
1968,"aktiva_kratkoroc_kred.bnk_ukupno",16119
1968,"aktiva_kratkoroc_kred.bnk_reeskont",14285
1968,"aktiva_kratkoroc_kred.bnk_ostali",1834
1968,"aktiva_kratkoroc_ostala",80
1968,"aktiva_dugoroc_svega",10680
1968,"aktiva_dugoroc_deviz.potraz.inostr",54
1968,"aktiva_dugoroc_kred.komit",9039
1968,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1968,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1968,"aktiva_dugoroc_finans.udel.medjun.fin.org",1570
1968,"aktiva_dugoroc_kred.drustv.fond",NA
1968,"aktiva_dugoroc_plsm.stamb.kom.izgr",17
1968,"aktiva_sred.bnk.kao.rad.org",206
1968,"pasiva_ukupno",35965
1968,"pasiva_kratkoroc_svega",34825
1968,"pasiva_kratkoroc_deviz.obavez.inostr",1695
1968,"pasiva_kratkoroc_deviz.obavez.domac",565
1968,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1968,"pasiva_kratkoroc_got.nov.optic",9584
1968,"pasiva_kratkoroc_depoz.novac",1362
1968,"pasiva_kratkoroc_ost.dep.po.vidj",2577
1968,"pasiva_kratkoroc_ogran.depoz",5320
1968,"pasiva_kratkoroc_sred.obrac.platn.prom",2320
1968,"pasiva_kratkoroc_ostale",1043
1968,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",1519
1968,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",782
1968,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",6492
1968,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",1566
1968,"pasiva_dugoroc_svega",766
1968,"pasiva_dugoroc_deviz.obavez.inostr",18
1968,"pasiva_dugoroc_deviz.obavez.domaci",60
1968,"pasiva_dugoroc_oroc.dep.preko.1g",147
1968,"pasiva_dugoroc_kred.dpz",414
1968,"pasiva_dugoroc_sred.stamb.komun.izgr",14
1968,"pasiva_dugoroc_fnd.osniv.bnk",113
1968,"pasiva_rezerv.fond",143
1968,"pasiva_izv.sred.bnk.kao.rad.org",231
1969,"aktiva_ukupno",40623
1969,"aktiva_kratkoroc_svega",29228
1969,"aktiva_kratkoroc_zlato.deviz",3550
1969,"aktiva_kratkoroc_deviz.potraz.inostr",1296
1969,"aktiva_kratkoroc_deviz.potraz.domac",906
1969,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",916
1969,"aktiva_kratkoroc_kred.komit",5043
1969,"aktiva_kratkoroc_kred.bnk_ukupno",17485
1969,"aktiva_kratkoroc_kred.bnk_reeskont",14997
1969,"aktiva_kratkoroc_kred.bnk_ostali",2488
1969,"aktiva_kratkoroc_ostala",32
1969,"aktiva_dugoroc_svega",11068
1969,"aktiva_dugoroc_deviz.potraz.inostr",91
1969,"aktiva_dugoroc_kred.komit",9263
1969,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1969,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1969,"aktiva_dugoroc_finans.udel.medjun.fin.org",1570
1969,"aktiva_dugoroc_kred.drustv.fond",NA
1969,"aktiva_dugoroc_plsm.stamb.kom.izgr",144
1969,"aktiva_sred.bnk.kao.rad.org",327
1969,"pasiva_ukupno",40623
1969,"pasiva_kratkoroc_svega",38308
1969,"pasiva_kratkoroc_deviz.obavez.inostr",1971
1969,"pasiva_kratkoroc_deviz.obavez.domac",54
1969,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",NA
1969,"pasiva_kratkoroc_got.nov.optic",11935
1969,"pasiva_kratkoroc_depoz.novac",1067
1969,"pasiva_kratkoroc_ost.dep.po.vidj",3011
1969,"pasiva_kratkoroc_ogran.depoz",4559
1969,"pasiva_kratkoroc_sred.obrac.platn.prom",2276
1969,"pasiva_kratkoroc_ostale",956
1969,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",1144
1969,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",1009
1969,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",7245
1969,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",3081
1969,"pasiva_dugoroc_svega",1870
1969,"pasiva_dugoroc_deviz.obavez.inostr",757
1969,"pasiva_dugoroc_deviz.obavez.domaci",60
1969,"pasiva_dugoroc_oroc.dep.preko.1g",375
1969,"pasiva_dugoroc_kred.dpz",445
1969,"pasiva_dugoroc_sred.stamb.komun.izgr",81
1969,"pasiva_dugoroc_fnd.osniv.bnk",152
1969,"pasiva_rezerv.fond",164
1969,"pasiva_izv.sred.bnk.kao.rad.org",281
1970,"aktiva_ukupno",49612
1970,"aktiva_kratkoroc_svega",34534
1970,"aktiva_kratkoroc_zlato.deviz",2243
1970,"aktiva_kratkoroc_deviz.potraz.inostr",908
1970,"aktiva_kratkoroc_deviz.potraz.domac",211
1970,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",943
1970,"aktiva_kratkoroc_kred.komit",6073
1970,"aktiva_kratkoroc_kred.bnk_ukupno",24084
1970,"aktiva_kratkoroc_kred.bnk_reeskont",19352
1970,"aktiva_kratkoroc_kred.bnk_ostali",4732
1970,"aktiva_kratkoroc_ostala",72
1970,"aktiva_dugoroc_svega",14785
1970,"aktiva_dugoroc_deviz.potraz.inostr",116
1970,"aktiva_dugoroc_kred.komit",11129
1970,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1970,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1970,"aktiva_dugoroc_finans.udel.medjun.fin.org",2105
1970,"aktiva_dugoroc_kred.drustv.fond",800
1970,"aktiva_dugoroc_plsm.stamb.kom.izgr",635
1970,"aktiva_sred.bnk.kao.rad.org",293
1970,"pasiva_ukupno",49612
1970,"pasiva_kratkoroc_svega",46080
1970,"pasiva_kratkoroc_deviz.obavez.inostr",2771
1970,"pasiva_kratkoroc_deviz.obavez.domac",97
1970,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",19
1970,"pasiva_kratkoroc_got.nov.optic",14942
1970,"pasiva_kratkoroc_depoz.novac",1762
1970,"pasiva_kratkoroc_ost.dep.po.vidj",3611
1970,"pasiva_kratkoroc_ogran.depoz",6499
1970,"pasiva_kratkoroc_sred.obrac.platn.prom",2274
1970,"pasiva_kratkoroc_ostale",999
1970,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",1143
1970,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",824
1970,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",8738
1970,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",2401
1970,"pasiva_dugoroc_svega",2964
1970,"pasiva_dugoroc_deviz.obavez.inostr",1093
1970,"pasiva_dugoroc_deviz.obavez.domaci",46
1970,"pasiva_dugoroc_oroc.dep.preko.1g",719
1970,"pasiva_dugoroc_kred.dpz",458
1970,"pasiva_dugoroc_sred.stamb.komun.izgr",454
1970,"pasiva_dugoroc_fnd.osniv.bnk",194
1970,"pasiva_rezerv.fond",176
1970,"pasiva_izv.sred.bnk.kao.rad.org",392
1971,"aktiva_ukupno",62241
1971,"aktiva_kratkoroc_svega",44261
1971,"aktiva_kratkoroc_zlato.deviz",4236
1971,"aktiva_kratkoroc_deviz.potraz.inostr",1179
1971,"aktiva_kratkoroc_deviz.potraz.domac",189
1971,"aktiva_kratkoroc_deviz.potr.bnk.zemlji",965
1971,"aktiva_kratkoroc_kred.komit",7596
1971,"aktiva_kratkoroc_kred.bnk_ukupno",28409
1971,"aktiva_kratkoroc_kred.bnk_reeskont",10671
1971,"aktiva_kratkoroc_kred.bnk_ostali",17738
1971,"aktiva_kratkoroc_ostala",1687
1971,"aktiva_dugoroc_svega",17621
1971,"aktiva_dugoroc_deviz.potraz.inostr",168
1971,"aktiva_dugoroc_kred.komit",11474
1971,"aktiva_dugoroc_prim.sred.trajn.korisc_our",NA
1971,"aktiva_dugoroc_prim.sred.trajn.korisc_dpz",NA
1971,"aktiva_dugoroc_finans.udel.medjun.fin.org",3128
1971,"aktiva_dugoroc_kred.drustv.fond",1658
1971,"aktiva_dugoroc_plsm.stamb.kom.izgr",1193
1971,"aktiva_sred.bnk.kao.rad.org",359
1971,"pasiva_ukupno",62241
1971,"pasiva_kratkoroc_svega",56715
1971,"pasiva_kratkoroc_deviz.obavez.inostr",5286
1971,"pasiva_kratkoroc_deviz.obavez.domac",42
1971,"pasiva_kratkoroc_deviz.rac.bnk.zemlj",392
1971,"pasiva_kratkoroc_got.nov.optic",18350
1971,"pasiva_kratkoroc_depoz.novac",1625
1971,"pasiva_kratkoroc_ost.dep.po.vidj",4020
1971,"pasiva_kratkoroc_ogran.depoz",8727
1971,"pasiva_kratkoroc_sred.obrac.platn.prom",1815
1971,"pasiva_kratkoroc_ostale",826
1971,"pasiva_kratkoroc_depoz.bnk.nbj_ziro.rac",1302
1971,"pasiva_kratkoroc_depoz.bnk.nbj_rezerv.fnd",985
1971,"pasiva_kratkoroc_depoz.bnk.nbj_obavez.rez",10450
1971,"pasiva_kratkoroc_depoz.bnk.nbj_ostala",2895
1971,"pasiva_dugoroc_svega",4816
1971,"pasiva_dugoroc_deviz.obavez.inostr",2268
1971,"pasiva_dugoroc_deviz.obavez.domaci",270
1971,"pasiva_dugoroc_oroc.dep.preko.1g",643
1971,"pasiva_dugoroc_kred.dpz",528
1971,"pasiva_dugoroc_sred.stamb.komun.izgr",880
1971,"pasiva_dugoroc_fnd.osniv.bnk",227
1971,"pasiva_rezerv.fond",211
1971,"pasiva_izv.sred.bnk.kao.rad.org",499
1972,"aktiva_ukupno",81631
1972,"aktiva_kratkoroc_svega",59369
1972,"aktiva_kratkoroc_zlato.deviz",13099
1972,"aktiva_kratkoroc_deviz.potraz.inostr",2947
